"id_student_panel","subject","grade","treated","school","cd_etab","chain_id","scale_linked","theta_linked"
"Y3P_1245","Maths",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","maths_chain2",TRUE,0.292828499680344
"Y3P_1321","Maths",5,0,"EL FALAH","18168X","maths_chain2",TRUE,-0.146310103433408
"Y3P_1452","Maths",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","maths_chain2",TRUE,0.158008853275082
"Y3P_1473","Maths",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","maths_chain2",TRUE,-0.987246089057543
"Y3P_1517","Maths",5,1,"ECOLE IBN TOUFAIL","27147G","maths_chain2",TRUE,0.593474665809632
"Y3P_1531","Maths",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","maths_chain2",TRUE,-0.0651581191218084
"Y3P_1541","Maths",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","maths_chain2",TRUE,0.158008853275081
"Y3P_1593","Maths",5,1,"ECOLE IBN TOUFAIL","27147G","maths_chain2",TRUE,0.593474665809634
"Y3P_1605","Maths",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","maths_chain2",TRUE,-0.622085437039241
"Y3P_1629","Maths",5,0,"E ERRAHMA","20901T","maths_chain2",TRUE,-0.415608129987501
"Y3P_165","Maths",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","maths_chain2",TRUE,-0.856857441499207
"Y3P_1653","Maths",5,1,"AL FARABI","27200P","maths_chain2",TRUE,0.702371254301952
"Y3P_1656","Maths",5,1,"ECOLE IBN TOUFAIL","27147G","maths_chain2",TRUE,0.418635931579502
"Y3P_1684","Maths",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","maths_chain2",TRUE,0.226646953301278
"Y3P_1709","Maths",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","maths_chain2",TRUE,0.356762674918498
"Y3P_1726","Maths",5,1,"IBNOU MISSKAWAIHE","27772L","maths_chain2",TRUE,0.47861504345772
"Y3P_1729","Maths",5,1,"ENNAHDA","18163S","maths_chain2",TRUE,0.0123902958534413
"Y3P_1746","Maths",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","maths_chain2",TRUE,0.754853543907605
"Y3P_1787","Maths",5,1,"ECOLE IBRAHIM ROUDANI","23361S","maths_chain2",TRUE,-0.0651581191218083
"Y3P_1795","Maths",5,1,"ECOLE MOUAD BEN JABAL","25822S","maths_chain2",TRUE,0.53684969213265
"Y3P_1809","Maths",5,0,"ABI BAKR ESSADDIK","01727B","maths_chain2",TRUE,-0.987246089057543
"Y3P_1825","Maths",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","maths_chain2",TRUE,0.226646953301278
"Y3P_1832","Maths",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","maths_chain2",TRUE,0.70237125430195
"Y3P_1844","Maths",5,0,"ABI BAKR ESSADDIK","01727B","maths_chain2",TRUE,-0.415608129987501
"Y3P_1847","Maths",5,0,"OUM EL BANINE","26368K","maths_chain2",TRUE,-0.32105172343595
"Y3P_1850","Maths",5,1,"ENNAHDA","18163S","maths_chain2",TRUE,0.226646953301278
"Y3P_1859","Maths",5,0,"AHMED BOUKMAKH","26501E","maths_chain2",TRUE,0.648611734493328
"Y3P_1866","Maths",5,1,"ABDERRAHMANE HJIRA","24457H","maths_chain2",TRUE,-0.415608129987501
"Y3P_1889","Maths",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","maths_chain2",TRUE,-0.321051723435952
"Y3P_1900","Maths",5,1,"IBN BATTOUTA","08086N","maths_chain2",TRUE,0.593474665809634
"Y3P_1914","Maths",5,0,"MOHAMED ZERKTOUNI","18165U","maths_chain2",TRUE,-0.415608129987501
"Y3P_1918","Maths",5,0,"CENTRALE EL AOUNATE","08101E","maths_chain2",TRUE,-0.415608129987501
"Y3P_1927","Maths",5,0,"OULED SIDI ABDENNEBI","01738N","maths_chain2",TRUE,0.3567626749185
"Y3P_1932","Maths",5,0,"OULED SIDI ABDENNEBI","01738N","maths_chain2",TRUE,0.0866786789782128
"Y3P_1933","Maths",5,0,"OULED SIDI ABDENNEBI","01738N","maths_chain2",TRUE,0.0866786789782115
"Y3P_1939","Maths",5,0,"CENTRALE EL AOUNATE","08101E","maths_chain2",TRUE,-0.321051723435951
"Y3P_1946","Maths",5,0,"AHMED BOUKMAKH","26501E","maths_chain2",TRUE,0.70237125430195
"Y3P_195","Maths",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","maths_chain2",TRUE,-0.146310103433408
"Y3P_1953","Maths",5,0,"CENTRALE EL AOUNATE","08101E","maths_chain2",TRUE,-0.856857441499207
"Y3P_1957","Maths",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","maths_chain2",TRUE,-0.856857441499207
"Y3P_1972","Maths",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","maths_chain2",TRUE,0.0866786789782126
"Y3P_1974","Maths",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","maths_chain2",TRUE,0.418635931579502
"Y3P_1980","Maths",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","maths_chain2",TRUE,-0.415608129987501
"Y3P_1986","Maths",5,0,"OULED SIDI ABDENNEBI","01738N","maths_chain2",TRUE,0.158008853275082
"Y3P_1996","Maths",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","maths_chain2",TRUE,-1.28010727746208
"Y3P_2000","Maths",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","maths_chain2",TRUE,0.292828499680343
"Y3P_2002","Maths",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","maths_chain2",TRUE,0.226646953301279
"Y3P_2030","Maths",5,1,"ENNAHDA","18163S","maths_chain2",TRUE,0.292828499680345
"Y3P_2031","Maths",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","maths_chain2",TRUE,0.292828499680344
"Y3P_2033","Maths",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","maths_chain2",TRUE,-0.622085437039242
"Y3P_2038","Maths",5,1,"ENNAHDA","18163S","maths_chain2",TRUE,0.754853543907611
"Y3P_2070","Maths",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","maths_chain2",TRUE,-0.146310103433407
"Y3P_2075","Maths",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain2",TRUE,0.806150068880979
"Y3P_2077","Maths",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","maths_chain2",TRUE,0.158008853275081
"Y3P_2081","Maths",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","maths_chain2",TRUE,0.15800885327508
"Y3P_2085","Maths",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","maths_chain2",TRUE,0.418635931579502
"Y3P_2087","Maths",5,1,"ECOLE PRIMAIRE MOHAMED ZARKTOUNI","24698V","maths_chain2",TRUE,0.292828499680343
"Y3P_2096","Maths",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain2",TRUE,0.754853543907607
"Y3P_2105","Maths",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain2",TRUE,-0.622085437039242
"Y3P_2106","Maths",5,1,"AL FARABI","27200P","maths_chain2",TRUE,-0.515723260829084
"Y3P_2109","Maths",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain2",TRUE,-0.515723260829084
"Y3P_2114","Maths",5,1,"ECOLE IBRAHIM ROUDANI","23361S","maths_chain2",TRUE,-0.231458060142169
"Y3P_2117","Maths",5,1,"ECOLE IBRAHIM ROUDANI","23361S","maths_chain2",TRUE,-1.28010727746208
"Y3P_2131","Maths",5,0,"E ERRAHMA","20901T","maths_chain2",TRUE,0.593474665809634
"Y3P_2132","Maths",5,0,"E ERRAHMA","20901T","maths_chain2",TRUE,-0.515723260829084
"Y3P_2143","Maths",5,0,"E 11 JANVIER","26108C","maths_chain2",TRUE,0.702371254301951
"Y3P_2166","Maths",5,0,"E DRISS BENZAKRI","25969B","maths_chain2",TRUE,-0.622085437039242
"Y3P_2167","Maths",5,0,"E DRISS BENZAKRI","25969B","maths_chain2",TRUE,-0.23145806014217
"Y3P_2189","Maths",5,1,"ECOLE MOUAD BEN JABAL","25822S","maths_chain2",TRUE,0.418635931579503
"Y3P_2203","Maths",5,0,"EL FALAH","18168X","maths_chain2",TRUE,-0.856857441499207
"Y3P_2210","Maths",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","maths_chain2",TRUE,0.478615043457718
"Y3P_2220","Maths",5,0,"OUM EL BANINE","26368K","maths_chain2",TRUE,-0.622085437039242
"Y3P_2243","Maths",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","maths_chain2",TRUE,0.158008853275081
"Y3P_2247","Maths",5,0,"E OUKBA BNOU NAFII","25341U","maths_chain2",TRUE,0.418635931579501
"Y3P_2250","Maths",5,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain2",TRUE,-0.622085437039242
"Y3P_2264","Maths",5,0,"ABI BAKR ESSADDIK","01727B","maths_chain2",TRUE,-0.735490372795395
"Y3P_2269","Maths",5,0,"AHMED BOUKMAKH","26501E","maths_chain2",TRUE,0.418635931579503
"Y3P_2272","Maths",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","maths_chain2",TRUE,0.593474665809632
"Y3P_2280","Maths",5,1,"IBN BATTOUTA","08086N","maths_chain2",TRUE,0.0866786789782119
"Y3P_2282","Maths",5,1,"IBN BATTOUTA","08086N","maths_chain2",TRUE,0.754853543907611
"Y3P_2288","Maths",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","maths_chain2",TRUE,0.292828499680344
"Y3P_2295","Maths",5,0,"CENTRALE EL AOUNATE","08101E","maths_chain2",TRUE,-0.987246089057543
"Y3P_2304","Maths",5,0,"AHMED BOUKMAKH","26501E","maths_chain2",TRUE,0.648611734493328
"Y3P_231","Maths",5,0,"E HOMMANE EL FETOUAKI","26461L","maths_chain2",TRUE,-1.44549451941188
"Y3P_2310","Maths",5,1,"IBN BATTOUTA","08086N","maths_chain2",TRUE,-0.415608129987501
"Y3P_2314","Maths",5,1,"ABDERRAHMANE HJIRA","24457H","maths_chain2",TRUE,-0.321051723435951
"Y3P_2316","Maths",5,1,"ABDERRAHMANE HJIRA","24457H","maths_chain2",TRUE,-0.515723260829084
"Y3P_232","Maths",5,0,"E HOMMANE EL FETOUAKI","26461L","maths_chain2",TRUE,-1.44549451941188
"Y3P_2320","Maths",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","maths_chain2",TRUE,-0.515723260829084
"Y3P_2336","Maths",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","maths_chain2",TRUE,-0.231458060142169
"Y3P_2359","Maths",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","maths_chain2",TRUE,-0.0651581191218074
"Y3P_2362","Maths",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","maths_chain2",TRUE,-0.735490372795395
"Y3P_2370","Maths",5,1,"IBNOU MISSKAWAIHE","27772L","maths_chain2",TRUE,0.536849692132649
"Y3P_2373","Maths",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","maths_chain2",TRUE,0.158008853275081
"Y3P_2376","Maths",5,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","maths_chain2",TRUE,0.418635931579502
"Y3P_2380","Maths",5,0,"E 11 JANVIER","26108C","maths_chain2",TRUE,0.0866786789782122
"Y3P_2391","Maths",5,1,"ECOLE SIDI ALI","08138V","maths_chain2",TRUE,0.356762674918498
"Y3P_2405","Maths",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","maths_chain2",TRUE,0.0123902958534431
"Y3P_2414","Maths",5,1,"IBN BATTOUTA","08086N","maths_chain2",TRUE,-0.231458060142169
"Y3P_2420","Maths",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","maths_chain2",TRUE,-0.987246089057542
"Y3P_2437","Maths",5,1,"ECOLE SIDI ALI","08138V","maths_chain2",TRUE,0.593474665809633
"Y3P_2439","Maths",5,0,"E DRISS BENZAKRI","25969B","maths_chain2",TRUE,-0.321051723435951
"Y3P_2443","Maths",5,0,"E OUKBA BNOU NAFII","25341U","maths_chain2",TRUE,-0.856857441499207
"Y3P_2449","Maths",5,0,"E OUKBA BNOU NAFII","25341U","maths_chain2",TRUE,-0.146310103433406
"Y3P_2450","Maths",5,1,"ECOLE MOUAD BEN JABAL","25822S","maths_chain2",TRUE,-0.321051723435951
"Y3P_2453","Maths",5,0,"E OUKBA BNOU NAFII","25341U","maths_chain2",TRUE,-0.735490372795394
"Y3P_2454","Maths",5,0,"E OUKBA BNOU NAFII","25341U","maths_chain2",TRUE,-0.735490372795395
"Y3P_2459","Maths",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","maths_chain2",TRUE,-0.622085437039242
"Y3P_2489","Maths",5,1,"AL FARABI","27200P","maths_chain2",TRUE,0.418635931579502
"Y3P_249","Maths",5,0,"OULED SIDI ABDENNEBI","01738N","maths_chain2",TRUE,-1.12787028635287
"Y3P_2495","Maths",5,1,"EL MAKKI ENNACIRI","27094Z","maths_chain2",TRUE,0.593474665809632
"Y3P_2496","Maths",5,1,"IBNOU MISSKAWAIHE","27772L","maths_chain2",TRUE,0.292828499680344
"Y3P_2501","Maths",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","maths_chain2",TRUE,0.012390295853441
"Y3P_2505","Maths",5,0,"ECOLE PRIMAIRE  ALI BNOU ABITALEB","25998H","maths_chain2",TRUE,-0.735490372795395
"Y3P_2508","Maths",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","maths_chain2",TRUE,0.478615043457718
"Y3P_2523","Maths",5,1,"ECOLE IBN TOUFAIL","27147G","maths_chain2",TRUE,0.0123902958534415
"Y3P_2544","Maths",5,1,"AL FARABI","27200P","maths_chain2",TRUE,0.754853543907612
"Y3P_2552","Maths",5,0,"E 11 JANVIER","26108C","maths_chain2",TRUE,-0.856857441499207
"Y3P_2577","Maths",5,0,"E ERRAHMA","20901T","maths_chain2",TRUE,0.593474665809634
"Y3P_2587","Maths",5,1,"ECOLE IBRAHIM ROUDANI","23361S","maths_chain2",TRUE,0.702371254301952
"Y3P_2591","Maths",5,0,"E DRISS BENZAKRI","25969B","maths_chain2",TRUE,-1.12787028635287
"Y3P_2595","Maths",5,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","maths_chain2",TRUE,0.356762674918498
"Y3P_2612","Maths",5,0,"OUM EL BANINE","26368K","maths_chain2",TRUE,-0.231458060142169
"Y3P_2629","Maths",5,0,"MOHAMED ZERKTOUNI","18165U","maths_chain2",TRUE,-1.28010727746209
"Y3P_2662","Maths",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","maths_chain2",TRUE,-1.28010727746208
"Y3P_2666","Maths",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","maths_chain2",TRUE,0.418635931579502
"Y3P_2670","Maths",5,0,"E HOMMANE EL FETOUAKI","26461L","maths_chain2",TRUE,-0.515723260829085
"Y3P_2673","Maths",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","maths_chain2",TRUE,0.648611734493326
"Y3P_2678","Maths",5,0,"E DRISS BENZAKRI","25969B","maths_chain2",TRUE,0.702371254301951
"Y3P_2680","Maths",5,0,"MOHAMED ZERKTOUNI","18165U","maths_chain2",TRUE,-0.515723260829085
"Y3P_2683","Maths",5,1,"AL FARABI","27200P","maths_chain2",TRUE,-0.515723260829084
"Y3P_2691","Maths",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","maths_chain2",TRUE,-0.415608129987501
"Y3P_2699","Maths",5,0,"OUM EL BANINE","26368K","maths_chain2",TRUE,-0.735490372795396
"Y3P_27","Maths",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","maths_chain2",TRUE,-0.622085437039242
"Y3P_2709","Maths",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","maths_chain2",TRUE,0.702371254301952
"Y3P_271","Maths",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","maths_chain2",TRUE,0.0866786789782123
"Y3P_2711","Maths",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","maths_chain2",TRUE,-0.735490372795394
"Y3P_2727","Maths",5,0,"AHMED BOUKMAKH","26501E","maths_chain2",TRUE,-0.065158119121808
"Y3P_2729","Maths",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","maths_chain2",TRUE,0.648611734493325
"Y3P_2730","Maths",5,1,"ECOLE IBRAHIM ROUDANI","23361S","maths_chain2",TRUE,-0.321051723435951
"Y3P_2733","Maths",5,1,"ECOLE PRIMAIRE ENNOUR","26477D","maths_chain2",TRUE,0.648611734493325
"Y3P_2748","Maths",5,1,"ABDERRAHMANE HJIRA","24457H","maths_chain2",TRUE,0.593474665809634
"Y3P_2765","Maths",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","maths_chain2",TRUE,0.0866786789782123
"Y3P_2786","Maths",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","maths_chain2",TRUE,0.226646953301278
"Y3P_2787","Maths",5,0,"ECOLE PRIMAIRE SOUALEM","14375Z","maths_chain2",TRUE,-0.856857441499208
"Y3P_2791","Maths",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","maths_chain2",TRUE,-0.4156081299875
"Y3P_2807","Maths",5,0,"OUM EL BANINE","26368K","maths_chain2",TRUE,-0.515723260829084
"Y3P_2852","Maths",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","maths_chain2",TRUE,0.356762674918499
"Y3P_2869","Maths",5,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","maths_chain2",TRUE,0.418635931579501
"Y3P_2871","Maths",5,0,"E 11 JANVIER","26108C","maths_chain2",TRUE,-0.515723260829084
"Y3P_2921","Maths",5,0,"E 11 JANVIER","26108C","maths_chain2",TRUE,-0.856857441499207
"Y3P_2936","Maths",5,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","maths_chain2",TRUE,0.292828499680344
"Y3P_2986","Maths",5,0,"MOHAMED ZERKTOUNI","18165U","maths_chain2",TRUE,0.418635931579502
"Y3P_304","Maths",5,0,"EL FALAH","18168X","maths_chain2",TRUE,-0.231458060142169
"Y3P_311","Maths",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","maths_chain2",TRUE,-0.515723260829084
"Y3P_33","Maths",5,1,"ECOLE SIDI ALI","08138V","maths_chain2",TRUE,-0.735490372795395
"Y3P_358","Maths",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","maths_chain2",TRUE,-0.146310103433407
"Y3P_372","Maths",5,1,"EL MAKKI ENNACIRI","27094Z","maths_chain2",TRUE,-0.735490372795395
"Y3P_411","Maths",5,1,"IBNOU MISSKAWAIHE","27772L","maths_chain2",TRUE,-0.515723260829084
"Y3P_437","Maths",5,0,"E ERRAHMA","20901T","maths_chain2",TRUE,-1.44549451941188
"Y3P_439","Maths",5,0,"E HOMMANE EL FETOUAKI","26461L","maths_chain2",TRUE,0.418635931579502
"Y3P_451","Maths",5,1,"ENNAHDA","18163S","maths_chain2",TRUE,0.418635931579503
"Y3P_478","Maths",5,0,"ABI BAKR ESSADDIK","01727B","maths_chain2",TRUE,-1.44549451941188
"Y3P_482","Maths",5,1,"ECOLE SIDI ALI","08138V","maths_chain2",TRUE,-0.987246089057542
"Y3P_485","Maths",5,0,"ECOLE PRIMAIRE ELMARWA","27527V","maths_chain2",TRUE,-0.321051723435951
"Y3P_499","Maths",5,1,"ECOLE ABDELKRIM EL KHATIB","25823T","maths_chain2",TRUE,0.702371254301947
"Y3P_524","Maths",5,1,"ECOLE MOUAD BEN JABAL","25822S","maths_chain2",TRUE,0.418635931579503
"Y3P_525","Maths",5,1,"ECOLE IBN TOUFAIL","27147G","maths_chain2",TRUE,0.158008853275081
"Y3P_54","Maths",5,0,"ABI BAKR ESSADDIK","01727B","maths_chain2",TRUE,-1.12787028635287
"Y3P_544","Maths",5,1,"EL MAKKI ENNACIRI","27094Z","maths_chain2",TRUE,0.0866786789782114
"Y3P_575","Maths",5,0,"CENTRALE EL AOUNATE","08101E","maths_chain2",TRUE,0.292828499680343
"Y3P_629","Maths",5,1,"EL MAKKI ENNACIRI","27094Z","maths_chain2",TRUE,0.536849692132648
"Y3P_635","Maths",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","maths_chain2",TRUE,-0.515723260829085
"Y3P_675","Maths",5,1,"LISSANE EDDINE IBN ALKHATIB","27199N","maths_chain2",TRUE,0.0123902958534412
"Y3P_697","Maths",5,0,"EL FALAH","18168X","maths_chain2",TRUE,-0.622085437039242
"Y3P_763","Maths",5,1,"ECOLE MOUAD BEN JABAL","25822S","maths_chain2",TRUE,-0.515723260829085
"Y3P_785","Maths",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","maths_chain2",TRUE,0.292828499680343
"Y3P_798","Maths",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","maths_chain2",TRUE,0.648611734493325
"Y3P_815","Maths",5,0,"MOHAMED ZERKTOUNI","18165U","maths_chain2",TRUE,-0.146310103433407
"Y3P_83","Maths",5,0,"ECOLE PRIMAIRE  EL KODS","01788T","maths_chain2",TRUE,-1.28010727746209
"Y3P_832","Maths",5,0,"EL FALAH","18168X","maths_chain2",TRUE,-1.44549451941188
"Y3P_93","Maths",5,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","maths_chain2",TRUE,-0.856857441499207
"Y3P_955","Maths",5,0,"ECOLE PRIMAIRE ERHAMNA","01621L","maths_chain2",TRUE,0.158008853275081
"Y3P_97","Maths",5,0,"ECOLE PRIMAIRE IBNOU TOFAIL","01625R","maths_chain2",TRUE,-0.735490372795395
"Y1_132417","Maths",6,1,"IBNOU MISSKAWAIHE","27772L","maths_chain3",FALSE,1.272746444368
"Y1_14294","Maths",6,1,"ECOLE PRIMAIRE ENNOUR","26477D","maths_chain3",FALSE,1.272746444368
"Y3P_1001","Maths",6,1,"LISSANE EDDINE IBN ALKHATIB","27199N","maths_chain3",FALSE,-1.12547561774935
"Y3P_1010","Maths",6,1,"ECOLE MOUAD BEN JABAL","25822S","maths_chain3",FALSE,1.90567271279668
"Y3P_1012","Maths",6,1,"ECOLE MOUAD BEN JABAL","25822S","maths_chain3",FALSE,0.36789081566923
"Y3P_1015","Maths",6,0,"OULED SIDI ABDENNEBI","01738N","maths_chain3",FALSE,2.11711389299543
"Y3P_1016","Maths",6,1,"EL MAKKI ENNACIRI","27094Z","maths_chain3",FALSE,1.69558998086053
"Y3P_1018","Maths",6,1,"ECOLE PRIMAIRE MUSTAPHA EL MAANI","14033C","maths_chain3",FALSE,-0.761135399668811
"Y3P_1029","Maths",6,1,"ENNAHDA","18163S","maths_chain3",FALSE,1.05669622835382
"Y3P_1040","Maths",6,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain3",FALSE,0.835248725872672
"Y3P_1043","Maths",6,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain3",FALSE,-0.151036531235034
"Y3P_1044","Maths",6,1,"IBNOU MISSKAWAIHE","27772L","maths_chain3",FALSE,1.272746444368
"Y3P_1045","Maths",6,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain3",FALSE,-0.440859668055352
"Y3P_105","Maths",6,1,"ECOLE OMAR BNOU ALKHATTAB","14019M","maths_chain3",FALSE,-0.151036531235034
"Y3P_1050","Maths",6,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain3",FALSE,1.90567271279669
"Y3P_1056","Maths",6,0,"OULED SIDI ABDENNEBI","01738N","maths_chain3",FALSE,0.606427472720204
"Y3P_1070","Maths",6,0,"ECOLE PRIMAIRE AHL LOUGHLAM CHARKIA","01722W","maths_chain3",FALSE,-0.440859668055352
"Y3P_1083","Maths",6,0,"E ERRAHMA","20901T","maths_chain3",FALSE,-2.10439501174863
"Y3P_1090","Maths",6,0,"ECOLE PRIMAIRE SOUALEM","14375Z","maths_chain3",FALSE,-0.440859668055352
"Y3P_1100","Maths",6,1,"IBN BATTOUTA","08086N","maths_chain3",FALSE,1.05669622835382
"Y3P_1108","Maths",6,1,"EL MAKKI ENNACIRI","27094Z","maths_chain3",FALSE,1.05669622835382
"Y3P_1118","Maths",6,1,"ECOLE SIDI ALI","08138V","maths_chain3",FALSE,0.606427472720204
"Y3P_1119","Maths",6,1,"ECOLE SIDI ALI","08138V","maths_chain3",FALSE,-0.440859668055352
"Y3P_1126","Maths",6,1,"ECOLE SIDI ALI","08138V","maths_chain3",FALSE,-0.76113539966881
"Y3P_1133","Maths",6,1,"ECOLE ABDELKRIM EL KHATIB","25823T","maths_chain3",FALSE,-0.151036531235034
"Y3P_1140","Maths",6,0,"E HOMMANE EL FETOUAKI","26461L","maths_chain3",FALSE,-0.440859668055352
"Y3P_1142","Maths",6,1,"ECOLE IBN TOUFAIL","27147G","maths_chain3",FALSE,0.606427472720204
"Y3P_1143","Maths",6,1,"ECOLE IBN TOUFAIL","27147G","maths_chain3",FALSE,1.05669622835382
"Y3P_1149","Maths",6,0,"E ERRAHMA","20901T","maths_chain3",FALSE,1.272746444368
"Y3P_1153","Maths",6,0,"EL FALAH","18168X","maths_chain3",FALSE,-0.76113539966881
"Y3P_1175","Maths",6,0,"ECOLE PRIMAIRE SOUALEM","14375Z","maths_chain3",FALSE,-2.10439501174863
"Y3P_1187","Maths",6,0,"ECOLE PRIMAIRE ERHAMNA","01621L","maths_chain3",FALSE,-2.85487220147665
"Y3P_1188","Maths",6,0,"E HOMMANE EL FETOUAKI","26461L","maths_chain3",FALSE,1.90567271279669
"Y3P_1193","Maths",6,0,"CENTRALE EL AOUNATE","08101E","maths_chain3",FALSE,1.272746444368
"Y3P_1204","Maths",6,1,"EL MAKKI ENNACIRI","27094Z","maths_chain3",FALSE,1.05669622835382
"Y3P_1215","Maths",6,0,"ECOLE PRIMAIRE OUED AL MAKHAZINE","01623N","maths_chain3",FALSE,0.835248725872671
"Y3P_1221","Maths",6,1,"ECOLE PRIMAIRE MED BELHASSAN AL OUAZZANI","01633Z","maths_chain3",FALSE,-1.12547561774935
"Y3P_1257","Maths",6,0,"ECOLE PRIMAIRE ELMARWA","27527V","maths_chain3",FALSE,-1.12547561774935
"Y3P_1265","Maths",6,1,"IBNOU MISSKAWAIHE","27772L","maths_chain3",FALSE,2.11711389299543
"Y3P_127","Maths",6,1,"ECOLE PRIMAIRE ENNOUR","26477D","maths_chain3",FALSE,-0.76113539966881
"Y3P_1278","Maths",6,1,"ABDERRAHMANE HJIRA","24457H","maths_chain3",FALSE,3.85622612485221
"Y3P_128","Maths",6,1,"ECOLE PRIMAIRE IBN AL HAYTAM","24791W","maths_chain3",FALSE,2.33178427893756
"Y3P_1286","Maths",6,0,"OUM EL BANINE","26368K","maths_chain3",FALSE,0.36789081566923
"Y3P_1288","Maths",6,0,"OUM EL BANINE","26368K","maths_chain3",FALSE,0.835248725872672
"Y3P_129","Maths",6,0,"EL FALAH","18168X","maths_chain3",FALSE,-1.12547561774935
"Y3P_1290","Maths",6,1,"EL MAKKI ENNACIRI","27094Z","maths_chain3",FALSE,0.606427472720205
